"id","c1","d1","meta_d","mratio","true_1","true_2","true_3","false_1","false_2","false_3","Duration","Gender","Age","bin","Party","Party2","Party_Strength","Education","M_1_V","M_1_C","M_2_V","M_2_C","M_3_V","M_3_C","M_4_V","M_4_C","M_5_V","M_5_C","M_6_V","M_6_C","M_7_V","M_7_C","M_8_V","M_8_C","M_9_V","M_9_C","M_10_V","M_10_C","M_11_V","M_11_C","M_12_V","M_12_C","M_13_V","M_13_C","M_14_V","M_14_C","M_15_V","M_15_C","M_16_V","M_16_C","M_17_V","M_17_C","M_18_V","M_18_C","M_19_V","M_19_C","M_20_V","M_20_C","M_21_V","M_21_C","M_22_V","M_22_C","M_23_V","M_23_C","M_24_V","M_24_C","M_25_V","M_25_C","M_26_V","M_26_C","M_27_V","M_27_C","M_28_V","M_28_C","M_29_V","M_29_C","M_30_V","M_30_C","M_31_V","M_31_C","M_32_V","M_32_C","M_33_V","M_33_C","M_34_V","M_34_C","M_35_V","M_35_C","M_36_V","M_36_C","M_37_V","M_37_C","M_38_V","M_38_C","M_39_V","M_39_C","M_40_V","M_40_C","M_41_V","M_41_C","M_42_V","M_42_C","M_43_V","M_43_C","M_44_V","M_44_C","M_45_V","M_45_C","M_46_V","M_46_C","M_47_V","M_47_C","M_48_V","M_48_C","M_49_V","M_49_C","M_50_V","M_50_C","M_51_V","M_51_C","M_52_V","M_52_C","M_53_V","M_53_C","M_54_V","M_54_C","M_55_V","M_55_C","M_56_V","M_56_C","M_57_V","M_57_C","M_58_V","M_58_C","M_59_V","M_59_C","M_60_V","M_60_C","M_61_V","M_61_C","M_62_V","M_62_C","M_63_V","M_63_C","M_64_V","M_64_C","M_65_V","M_65_C","M_66_V","M_66_C","M_67_V","M_67_C","M_68_V","M_68_C","M_69_V","M_69_C","M_70_V","M_70_C","T_1_V","T_1_C","T_2_V","T_2_C","T_3_V","T_3_C","T_4_V","T_4_C","T_5_V","T_5_C","T_6_V","T_6_C","T_7_V","T_7_C","T_8_V","T_8_C","T_9_V","T_9_C","T_10_V","T_10_C","T_11_V","T_11_C","T_12_V","T_12_C","T_13_V","T_13_C","T_14_V","T_14_C","T_15_V","T_15_C","T_16_V","T_16_C","T_17_V","T_17_C","T_18_V","T_18_C","T_19_V","T_19_C","T_20_V","T_20_C","T_21_V","T_21_C","T_22_V","T_22_C","T_23_V","T_23_C","T_24_V","T_24_C","T_25_V","T_25_C","T_26_V","T_26_C","T_27_V","T_27_C","T_28_V","T_28_C","T_29_V","T_29_C","T_30_V","T_30_C","T_31_V","T_31_C","T_32_V","T_32_C","T_33_V","T_33_C","T_34_V","T_34_C","T_35_V","T_35_C","T_36_V","T_36_C","T_37_V","T_37_C","T_38_V","T_38_C","T_39_V","T_39_C","T_40_V","T_40_C","T_41_V","T_41_C","T_42_V","T_42_C","T_43_V","T_43_C","T_44_V","T_44_C","T_45_V","T_45_C","T_46_V","T_46_C","T_47_V","T_47_C","T_48_V","T_48_C","T_49_V","T_49_C","T_50_V","T_50_C","T_51_V","T_51_C","T_52_V","T_52_C","T_53_V","T_53_C","T_54_V","T_54_C","T_55_V","T_55_C","T_56_V","T_56_C","T_57_V","T_57_C","T_58_V","T_58_C","T_59_V","T_59_C","T_60_V","T_60_C","T_61_V","T_61_C","T_62_V","T_62_C","T_63_V","T_63_C","T_64_V","T_64_C","T_65_V","T_65_C","T_66_V","T_66_C","T_67_V","T_67_C","T_68_V","T_68_C","T_69_V","T_69_C","T_70_V","T_70_C","ML_1","ML_2","ML_3","ML_4","NL_1","NL_2","NL_3","NL_4","NL_5","NL_6","DL_1","DL_2","DL_3","DL_4","DL_5","DL_6","DL_7","DL_8","DL_9","DL_10"
1,0.117883942665862,1.51898689329497,1.44761077286144,0.953010706841123,-1.47266695530093,-0.828213690035863,-0.158496851017042,0.376312439968322,1.07576676729206,1.89857720163035,1255,"Male",32,"18-32",2,"Democrat","Not strong",3,"Yes","Somewhat Confident","No","Barely Confident","No","Very Confident","No","Barely Confident","No","Barely Confident","No","Very Confident","No","Somewhat Confident","No","Barely Confident","No","Somewhat Confident","No","Very Confident","No","Very Confident","No","Somewhat Confident","Yes","Barely Confident","Yes","Not Confident","No","Not Confident","No","Very Confident","No","Somewhat Confident","Yes","Barely Confident","No","Barely Confident","No","Barely Confident","No","Somewhat Confident","No","Somewhat Confident","No","Somewhat Confident","No","Somewhat Confident","No","Very Confident","No","Barely Confident","No","Very Confident","Yes","Not Confident","No","Very Confident","No","Somewhat Confident","No","Barely Confident","Yes","Not Confident","No","Very Confident","No","Somewhat Confident","No","Somewhat Confident","No","Very Confident","No","Somewhat Confident","Yes","Barely Confident","No","Very Confident","No","Not Confident","No","Very Confident","No","Not Confident","No","Very Confident","No","Barely Confident","No","Very Confident","No","Not Confident","Yes","Somewhat Confident","No","Somewhat Confident","No","Very Confident","No","Very Confident","No","Barely Confident","No","Somewhat Confident","Yes","Barely Confident","No","Somewhat Confident","No","Barely Confident","No","Somewhat Confident","No","Somewhat Confident","Yes","Barely Confident","No","Barely Confident","No","Barely Confident","No","Barely Confident","No","Not Confident","No","Not Confident","Yes","Somewhat Confident","Yes","Barely Confident","No","Barely Confident","No","Barely Confident","No","Somewhat Confident","Yes","Barely Confident","No","Very Confident","No","Not Confident","Yes","Very Confident","Yes","Barely Confident","Yes","Somewhat Confident","Yes","Barely Confident","No","Not Confident","No","Not Confident","Yes","Barely Confident","Yes","Not Confident","Yes","Barely Confident","No","Barely Confident","Yes","Somewhat Confident","Yes","Not Confident","Yes","Not Confident","Yes","Barely Confident","Yes","Not Confident","No","Not Confident","No","Barely Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","No","Barely Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","No","Not Confident","Yes","Very Confident","Yes","Very Confident","Yes","Somewhat Confident","Yes","Barely Confident","Yes","Barely Confident","No","Barely Confident","No","Barely Confident","No","Barely Confident","Yes","Somewhat Confident","Yes","Barely Confident","Yes","Very Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Very Confident","Yes","Barely Confident","Yes","Barely Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Barely Confident","Yes","Not Confident","No","Barely Confident","Yes","Somewhat Confident","Yes","Barely Confident","Yes","Somewhat Confident","Yes","Very Confident","Yes","Not Confident","Yes","Barely Confident","Yes","Barely Confident","Yes","Barely Confident","No","Barely Confident","Yes","Barely Confident","Yes","Barely Confident","Yes","Somewhat Confident","No","Somewhat Confident","Yes","Barely Confident","Yes","Not Confident","Yes","Barely Confident","Yes","Somewhat Confident","No","Not Confident","No","Barely Confident","No","Barely Confident","Yes","Not Confident","Yes","Barely Confident","Yes","Barely Confident","Yes","Very Confident","No","Barely Confident","Disagree","Strongly disagree","Neither Agree Nor Disagree","Strongly disagree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","4","5","3","4","2","3","4","5","2","3"
2,0.622441540273474,1.59978309715743,1.1520262637713,0.720114036595508,-0.945622175293066,-0.35825849470524,0.337177583716211,0.643050717836363,0.965809094056464,1.64238991674653,1094,"Male",21,"18-32",2,"Democrat","Not strong",2,"No","Not Confident","No","Barely Confident","No","Barely Confident","No","Barely Confident","No","Not Confident","No","Barely Confident","No","Very Confident","No","Barely Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Barely Confident","No","Barely Confident","No","Very Confident","No","Very Confident","No","Somewhat Confident","No","Barely Confident","No","Very Confident","No","Barely Confident","No","Not Confident","No","Barely Confident","No","Somewhat Confident","No","Somewhat Confident","No","Barely Confident","No","Very Confident","No","Somewhat Confident","No","Barely Confident","No","Very Confident","No","Barely Confident","No","Very Confident","No","Somewhat Confident","No","Very Confident","No","Very Confident","No","Somewhat Confident","No","Very Confident","No","Not Confident","No","Very Confident","No","Somewhat Confident","No","Somewhat Confident","No","Very Confident","No","Somewhat Confident","No","Very Confident","No","Barely Confident","No","Very Confident","Yes","Very Confident","No","Very Confident","No","Somewhat Confident","No","Very Confident","No","Very Confident","No","Very Confident","Yes","Barely Confident","No","Very Confident","No","Very Confident","Yes","Barely Confident","No","Somewhat Confident","Yes","Barely Confident","No","Not Confident","No","Very Confident","No","Barely Confident","No","Somewhat Confident","No","Somewhat Confident","No","Very Confident","No","Somewhat Confident","No","Very Confident","Yes","Barely Confident","No","Barely Confident","No","Not Confident","No","Barely Confident","No","Barely Confident","Yes","Very Confident","Yes","Somewhat Confident","No","Barely Confident","Yes","Barely Confident","No","Barely Confident","Yes","Very Confident","No","Not Confident","No","Barely Confident","Yes","Somewhat Confident","Yes","Barely Confident","No","Barely Confident","Yes","Somewhat Confident","No","Barely Confident","No","Not Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","No","Somewhat Confident","No","Barely Confident","No","Barely Confident","Yes","Very Confident","Yes","Very Confident","No","Somewhat Confident","Yes","Barely Confident","No","Barely Confident","Yes","Somewhat Confident","Yes","Barely Confident","Yes","Very Confident","Yes","Somewhat Confident","No","Somewhat Confident","No","Barely Confident","Yes","Somewhat Confident","No","Barely Confident","No","Barely Confident","Yes","Very Confident","No","Very Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","No","Not Confident","No","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","No","Somewhat Confident","Yes","Somewhat Confident","Yes","Barely Confident","Yes","Somewhat Confident","No","Very Confident","Yes","Barely Confident","No","Somewhat Confident","Yes","Very Confident","Yes","Very Confident","No","Not Confident","No","Somewhat Confident","Yes","Barely Confident","Yes","Very Confident","Yes","Somewhat Confident","No","Barely Confident","No","Not Confident","No","Barely Confident","Yes","Somewhat Confident","No","Somewhat Confident","Yes","Somewhat Confident","Yes","Barely Confident","No","Barely Confident","Yes","Very Confident","Yes","Barely Confident","No","Somewhat Confident","Yes","Very Confident","Agree","Strongly disagree","Agree","Disagree","Strongly Agree","Agree","Strongly Agree","Agree","Agree","Strongly Agree","2","4","2","5","3","3","3","3","4","2"
3,-0.0405937009128003,2.58136229153623,2.00576948166584,0.777019749704393,-1.01955238376795,-0.339832830856208,-0.0704562834579924,-0.00684086500385626,0.266073522298423,1.73420929178333,935,"Female",37,"33-47",1,"Democrat","Strong",4,"No","Somewhat Confident","No","Somewhat Confident","No","Very Confident","No","Very Confident","No","Somewhat Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Very Confident","Yes","Somewhat Confident","No","Somewhat Confident","No","Somewhat Confident","No","Very Confident","No","Barely Confident","Yes","Somewhat Confident","No","Somewhat Confident","No","Very Confident","No","Somewhat Confident","No","Somewhat Confident","No","Very Confident","No","Barely Confident","No","Very Confident","No","Very Confident","No","Barely Confident","Yes","Somewhat Confident","No","Very Confident","No","Very Confident","No","Somewhat Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Somewhat Confident","No","Very Confident","No","Barely Confident","Yes","Somewhat Confident","No","Somewhat Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Barely Confident","No","Somewhat Confident","No","Very Confident","No","Somewhat Confident","No","Very Confident","Yes","Somewhat Confident","No","Somewhat Confident","No","Very Confident","Yes","Barely Confident","No","Somewhat Confident","No","Somewhat Confident","No","Very Confident","Yes","Somewhat Confident","No","Very Confident","No","Somewhat Confident","No","Somewhat Confident","No","Somewhat Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Very Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Very Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Very Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Barely Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Very Confident","Yes","Barely Confident","Yes","Somewhat Confident","Yes","Very Confident","Yes","Somewhat Confident","Yes","Very Confident","No","Barely Confident","No","Barely Confident","Yes","Very Confident","Yes","Very Confident","Yes","Very Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Very Confident","Yes","Somewhat Confident","No","Somewhat Confident","Yes","Very Confident","Yes","Barely Confident","Yes","Very Confident","Yes","Somewhat Confident","Yes","Barely Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","No","Barely Confident","Yes","Very Confident","Yes","Very Confident","No","Somewhat Confident","Yes","Barely Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Very Confident","Yes","Somewhat Confident","Yes","Barely Confident","No","Somewhat Confident","Yes","Somewhat Confident","Yes","Barely Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Very Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Very Confident","Agree","Disagree","Agree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","3","3","3","3","3","3","3","3","3","3"
4,0.254888828963013,1.70740910875742,2.0432482841699,1.19669519958043,-0.8494297814529,-0.0861334634207232,0.184182281860116,0.280421331245044,0.793440741642946,1.73313091890394,1227,"Male",24,"18-32",1,"Democrat","Strong",5,"No","Somewhat Confident","No","Somewhat Confident","No","Very Confident","No","Somewhat Confident","No","Barely Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Somewhat Confident","No","Barely Confident","Yes","Barely Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Somewhat Confident","No","Somewhat Confident","No","Very Confident","No","Somewhat Confident","Yes","Barely Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Somewhat Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Somewhat Confident","No","Very Confident","No","Very Confident","No","Somewhat Confident","Yes","Somewhat Confident","No","Somewhat Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Very Confident","Yes","Somewhat Confident","No","Somewhat Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Somewhat Confident","No","Very Confident","Yes","Somewhat Confident","No","Very Confident","No","Very Confident","No","Very Confident","Yes","Barely Confident","Yes","Barely Confident","No","Very Confident","Yes","Somewhat Confident","No","Somewhat Confident","No","Very Confident","No","Barely Confident","No","Very Confident","Yes","Somewhat Confident","No","Somewhat Confident","No","Not Confident","No","Very Confident","No","Somewhat Confident","No","Somewhat Confident","Yes","Very Confident","Yes","Barely Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Barely Confident","Yes","Barely Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","No","Somewhat Confident","Yes","Barely Confident","Yes","Somewhat Confident","Yes","Very Confident","No","Somewhat Confident","Yes","Barely Confident","Yes","Barely Confident","No","Barely Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Very Confident","No","Somewhat Confident","No","Somewhat Confident","Yes","Very Confident","No","Barely Confident","Yes","Very Confident","Yes","Very Confident","No","Barely Confident","Yes","Somewhat Confident","Yes","Very Confident","Yes","Very Confident","No","Barely Confident","Yes","Somewhat Confident","Yes","Barely Confident","No","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","No","Somewhat Confident","Yes","Barely Confident","Yes","Barely Confident","Yes","Barely Confident","No","Somewhat Confident","No","Very Confident","Yes","Somewhat Confident","No","Not Confident","Yes","Somewhat Confident","Yes","Very Confident","Yes","Barely Confident","Yes","Very Confident","No","Somewhat Confident","Yes","Somewhat Confident","Yes","Very Confident","Yes","Somewhat Confident","Yes","Barely Confident","No","Somewhat Confident","Yes","Barely Confident","Yes","Barely Confident","No","Barely Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","No","Barely Confident","Yes","Barely Confident","No","Barely Confident","Yes","Somewhat Confident","Yes","Very Confident","Yes","Somewhat Confident","Yes","Very Confident","Yes","Very Confident","Disagree","Disagree","Agree","Disagree","Agree","Strongly Agree","Strongly Agree","Agree","Neither Agree Nor Disagree","Agree","3","5","4","5","3","4","4","5","5","5"
5,-2.22044604925031e-16,2.35279224888567,2.19464872172781,0.932784746620633,-0.890241438676754,-0.420499572674006,-0.0295322617717667,0.0314872796876108,0.635224119072592,1.47787201305566,874,"Male",39,"33-47",1,"Democrat","Strong",5,"Yes","Barely Confident","No","Very Confident","No","Very Confident","No","Somewhat Confident","No","Very Confident","No","Very Confident","No","Somewhat Confident","No","Very Confident","No","Somewhat Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Barely Confident","Yes","Barely Confident","No","Very Confident","No","Somewhat Confident","No","Barely Confident","No","Somewhat Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Barely Confident","No","Barely Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Very Confident","Yes","Somewhat Confident","No","Very Confident","No","Very Confident","No","Very Confident","Yes","Barely Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Somewhat Confident","No","Barely Confident","No","Very Confident","No","Somewhat Confident","No","Very Confident","No","Very Confident","No","Somewhat Confident","Yes","Very Confident","No","Very Confident","No","Somewhat Confident","Yes","Barely Confident","No","Very Confident","Yes","Somewhat Confident","No","Very Confident","No","Barely Confident","No","Somewhat Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Very Confident","Yes","Barely Confident","No","Very Confident","No","Barely Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Somewhat Confident","Yes","Somewhat Confident","Yes","Very Confident","Yes","Very Confident","Yes","Very Confident","Yes","Somewhat Confident","No","Barely Confident","Yes","Barely Confident","Yes","Barely Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","No","Barely Confident","No","Somewhat Confident","Yes","Somewhat Confident","Yes","Barely Confident","Yes","Somewhat Confident","Yes","Very Confident","No","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Very Confident","No","Somewhat Confident","Yes","Somewhat Confident","Yes","Very Confident","Yes","Somewhat Confident","Yes","Very Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Very Confident","Yes","Very Confident","Yes","Very Confident","Yes","Barely Confident","Yes","Very Confident","Yes","Very Confident","Yes","Very Confident","Yes","Very Confident","Yes","Somewhat Confident","Yes","Barely Confident","Yes","Barely Confident","Yes","Somewhat Confident","Yes","Very Confident","Yes","Very Confident","Yes","Somewhat Confident","Yes","Very Confident","Yes","Barely Confident","Yes","Very Confident","No","Barely Confident","Yes","Somewhat Confident","Yes","Very Confident","Yes","Barely Confident","Yes","Somewhat Confident","Yes","Very Confident","Yes","Barely Confident","Yes","Barely Confident","Yes","Barely Confident","Yes","Barely Confident","Yes","Somewhat Confident","Yes","Barely Confident","Yes","Barely Confident","Yes","Very Confident","No","Barely Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Very Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","No","Barely Confident","Yes","Very Confident","Strongly Agree","Disagree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","5","5","5","5","5","5","5","5","5","5"
6,0.0654293442650536,2.22193356035557,1.63666739450804,0.736596009759234,-2.20681713188109,-0.975955712711227,-0.456910863794203,0.696186796407705,1.17187726830326,2.01876468527449,1285,"Female",19,"18-32",2,"Democrat","Not strong",3,"No","Not Confident","No","Not Confident","No","Barely Confident","No","Barely Confident","No","Somewhat Confident","No","Somewhat Confident","No","Barely Confident","No","Barely Confident","No","Not Confident","No","Somewhat Confident","No","Very Confident","No","Very Confident","No","Barely Confident","No","Barely Confident","No","Not Confident","No","Somewhat Confident","No","Somewhat Confident","No","Barely Confident","No","Somewhat Confident","No","Somewhat Confident","Yes","Not Confident","No","Not Confident","No","Somewhat Confident","No","Somewhat Confident","No","Somewhat Confident","No","Barely Confident","No","Somewhat Confident","No","Barely Confident","No","Somewhat Confident","Yes","Somewhat Confident","No","Somewhat Confident","No","Not Confident","No","Somewhat Confident","Yes","Not Confident","No","Somewhat Confident","No","Somewhat Confident","No","Not Confident","No","Somewhat Confident","No","Somewhat Confident","No","Barely Confident","No","Very Confident","No","Somewhat Confident","No","Somewhat Confident","No","Not Confident","No","Somewhat Confident","No","Not Confident","No","Somewhat Confident","No","Very Confident","No","Very Confident","No","Somewhat Confident","No","Somewhat Confident","No","Barely Confident","No","Somewhat Confident","No","Barely Confident","No","Barely Confident","Yes","Not Confident","Yes","Not Confident","No","Somewhat Confident","No","Somewhat Confident","No","Somewhat Confident","No","Barely Confident","Yes","Somewhat Confident","No","Somewhat Confident","No","Barely Confident","Yes","Not Confident","No","Barely Confident","No","Somewhat Confident","Yes","Not Confident","No","Not Confident","No","Barely Confident","Yes","Barely Confident","Yes","Somewhat Confident","No","Not Confident","Yes","Barely Confident","Yes","Very Confident","Yes","Somewhat Confident","Yes","Barely Confident","Yes","Not Confident","Yes","Not Confident","Yes","Not Confident","No","Not Confident","Yes","Somewhat Confident","Yes","Barely Confident","Yes","Somewhat Confident","Yes","Not Confident","No","Not Confident","No","Not Confident","No","Not Confident","Yes","Somewhat Confident","Yes","Barely Confident","Yes","Barely Confident","Yes","Barely Confident","Yes","Somewhat Confident","Yes","Not Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Very Confident","Yes","Not Confident","Yes","Barely Confident","No","Not Confident","Yes","Not Confident","Yes","Very Confident","Yes","Somewhat Confident","Yes","Barely Confident","No","Barely Confident","Yes","Not Confident","No","Not Confident","No","Not Confident","Yes","Barely Confident","Yes","Very Confident","Yes","Very Confident","Yes","Not Confident","Yes","Not Confident","Yes","Not Confident","Yes","Barely Confident","Yes","Barely Confident","No","Not Confident","Yes","Somewhat Confident","Yes","Not Confident","Yes","Not Confident","Yes","Barely Confident","Yes","Not Confident","Yes","Barely Confident","Yes","Barely Confident","Yes","Not Confident","Yes","Somewhat Confident","Yes","Very Confident","Yes","Barely Confident","Yes","Not Confident","Yes","Barely Confident","Yes","Somewhat Confident","Yes","Not Confident","Yes","Somewhat Confident","Yes","Not Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Very Confident","Neither Agree Nor Disagree","Strongly disagree","Agree","Agree","Agree","Strongly Agree","Strongly Agree","Agree","Neither Agree Nor Disagree","Agree","3","4","3","3","4","3","5","3","4","4"
7,-0.297854980356234,2.24895621699191,1.39783098512726,0.621546553270356,-1.04211787722233,-0.479090315907068,-0.364844834359926,-0.270461996202156,0.433725970815123,1.45344745120551,840,"Male",32,"18-32",2,"Democrat","Not strong",5,"No","Very Confident","No","Somewhat Confident","No","Very Confident","Yes","Somewhat Confident","Yes","Barely Confident","No","Somewhat Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Very Confident","Yes","Barely Confident","No","Very Confident","Yes","Somewhat Confident","No","Very Confident","No","Very Confident","Yes","Very Confident","No","Very Confident","No","Very Confident","No","Somewhat Confident","Yes","Barely Confident","Yes","Barely Confident","No","Very Confident","No","Barely Confident","No","Barely Confident","No","Very Confident","No","Not Confident","No","Somewhat Confident","No","Very Confident","No","Very Confident","Yes","Barely Confident","No","Barely Confident","Yes","Barely Confident","No","Very Confident","No","Very Confident","No","Somewhat Confident","No","Very Confident","No","Somewhat Confident","No","Not Confident","No","Very Confident","No","Somewhat Confident","No","Somewhat Confident","No","Somewhat Confident","No","Very Confident","No","Somewhat Confident","No","Somewhat Confident","No","Very Confident","No","Very Confident","No","Very Confident","Yes","Somewhat Confident","Yes","Barely Confident","Yes","Barely Confident","No","Very Confident","No","Somewhat Confident","No","Somewhat Confident","Yes","Barely Confident","No","Somewhat Confident","No","Somewhat Confident","Yes","Somewhat Confident","No","Somewhat Confident","No","Very Confident","No","Very Confident","No","Somewhat Confident","No","Very Confident","No","Somewhat Confident","No","Very Confident","No","Very Confident","No","Very Confident","No","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Very Confident","Yes","Very Confident","Yes","Barely Confident","Yes","Barely Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Barely Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Barely Confident","Yes","Very Confident","Yes","Barely Confident","Yes","Barely Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Very Confident","Yes","Very Confident","Yes","Very Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Very Confident","Yes","Somewhat Confident","Yes","Very Confident","Yes","Very Confident","No","Very Confident","Yes","Barely Confident","Yes","Very Confident","Yes","Barely Confident","Yes","Somewhat Confident","Yes","Barely Confident","Yes","Barely Confident","Yes","Very Confident","Yes","Barely Confident","No","Somewhat Confident","No","Barely Confident","Yes","Barely Confident","Yes","Barely Confident","Yes","Very Confident","Yes","Barely Confident","Yes","Very Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Very Confident","No","Somewhat Confident","Yes","Barely Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Very Confident","Yes","Barely Confident","No","Somewhat Confident","Yes","Somewhat Confident","Yes","Barely Confident","Yes","Barely Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Somewhat Confident","Yes","Very Confident","Agree","Strongly disagree","Agree","Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Neither Agree Nor Disagree","Agree","5","5","4","5","5","5","4","4","4","4"
